elevator,reason,out_of_service,first_missed,estimated_return
EL432,Maintenance,2018-03-29 03:34:00+00:00,2018-03-29 08:26:08.494054+00:00,2018-03-29 09:00:00+00:00
EL281,Maintenance,2018-03-29 03:30:00+00:00,2018-03-29 09:04:09.910085+00:00,2018-03-29 10:00:00+00:00
EL603,Maintenance,2018-03-29 03:25:00+00:00,2018-03-29 09:18:07.624596+00:00,2018-03-29 10:00:00+00:00
EL108,Maintenance,2018-03-29 02:45:00+00:00,2018-03-29 03:42:08.969975+00:00,2018-03-29 13:00:00+00:00
EL103,Under Investigation,2018-03-29 02:35:00+00:00,2018-03-29 04:53:08.479045+00:00,2018-03-29 13:00:00+00:00
EL376,Under Investigation,2018-03-29 00:09:00+00:00,2018-03-29 03:46:09.249509+00:00,2018-03-29 09:00:00+00:00
EL450X,Repair,2018-03-28 20:29:00+00:00,2018-03-29 09:40:07.626849+00:00,2018-03-29 08:00:00+00:00
EL434,Under Investigation,2018-03-28 22:44:00+00:00,2018-03-29 01:05:08.495036+00:00,2018-03-29 07:00:00+00:00
EL195,Repair,2018-03-28 22:40:00+00:00,2018-03-29 09:01:08.143050+00:00,2018-03-29 03:00:00+00:00
EL146,Under Investigation,2018-03-28 21:17:00+00:00,2018-03-28 21:40:08.774083+00:00,2018-03-29 06:00:00+00:00
EL760,Under Investigation,2018-03-28 21:07:00+00:00,2018-03-28 21:44:09.135229+00:00,2018-03-29 06:00:00+00:00
EL204,Under Investigation,2018-03-28 20:47:00+00:00,2018-03-28 21:33:08.180421+00:00,2018-03-29 05:00:00+00:00
EL394,Under Investigation,2018-03-28 20:20:00+00:00,2018-03-28 23:12:07.991026+00:00,2018-03-29 05:00:00+00:00
EL103,Under Investigation,2018-03-28 19:43:00+00:00,2018-03-28 21:35:08.572606+00:00,2018-03-29 04:00:00+00:00
EL159,Under Investigation,2018-03-28 19:38:00+00:00,2018-03-28 23:09:08.772056+00:00,2018-03-29 04:00:00+00:00
EL204,Under Investigation,2018-03-28 18:05:00+00:00,2018-03-28 20:33:09.001842+00:00,2018-03-29 03:00:00+00:00
EL462,Under Investigation,2018-03-28 17:10:00+00:00,2018-03-28 18:24:07.962680+00:00,2018-03-28 22:00:00+00:00
EL204,Under Investigation,2018-03-28 16:58:00+00:00,2018-03-28 18:08:08.772683+00:00,2018-03-29 01:00:00+00:00
EL182,Under Investigation,2018-03-28 16:40:00+00:00,2018-03-28 18:03:09.898772+00:00,2018-03-28 23:00:00+00:00
EL213,Under Investigation,2018-03-28 16:10:00+00:00,2018-03-28 17:06:09.056468+00:00,2018-03-28 18:00:00+00:00
EL420,Repair,2018-03-28 16:08:00+00:00,2018-03-28 18:35:09.109220+00:00,2018-03-28 19:00:00+00:00
EL437,Under Investigation,2018-03-28 15:16:00+00:00,2018-03-28 15:30:07.577385+00:00,2018-03-29 00:00:00+00:00
EL107,Under Investigation,2018-03-28 15:20:00+00:00,2018-03-28 17:48:08.364666+00:00,2018-03-28 21:00:00+00:00
EL134,Repair,2018-03-28 14:40:00+00:00,2018-03-28 16:22:08.254830+00:00,2018-03-28 21:00:00+00:00
EL463,Maintenance,2018-03-28 14:28:00+00:00,2018-03-28 16:26:07.788103+00:00,2018-03-28 18:00:00+00:00
EL397,Under Investigation,2018-03-28 14:00:00+00:00,2018-03-28 15:16:08.264154+00:00,2018-03-28 17:00:00+00:00
EL408,Under Investigation,2018-03-28 13:31:00+00:00,2018-03-28 17:07:08.333084+00:00,2018-03-28 22:00:00+00:00
EL133,Repair,2018-03-28 13:37:00+00:00,2018-03-28 22:05:08.098024+00:00,2018-03-28 22:00:00+00:00
EL342,Repair,2018-03-28 13:40:00+00:00,2018-03-28 19:34:08.251329+00:00,2018-03-28 21:00:00+00:00
EL319,Repair,2018-03-28 13:30:00+00:00,2018-03-28 19:34:08.251329+00:00,2018-03-28 21:00:00+00:00
EL462,Repair,2018-03-28 13:20:00+00:00,2018-03-28 14:29:07.936288+00:00,2018-03-28 21:00:00+00:00
EL206,Repair,2018-03-28 13:07:00+00:00,2018-03-28 18:24:07.962680+00:00,2018-03-28 21:00:00+00:00
EL245,Under Investigation,2018-03-28 12:44:00+00:00,2018-03-28 15:27:09.107603+00:00,2018-03-28 21:00:00+00:00
EL277,Repair,2018-03-28 12:59:00+00:00,2018-03-28 18:48:09.326497+00:00,2018-03-28 21:00:00+00:00
EL281,Under Investigation,2018-03-28 12:35:00+00:00,2018-03-28 15:25:08.930176+00:00,2018-03-28 21:00:00+00:00
EL710,Under Investigation,2018-03-28 12:18:00+00:00,2018-03-28 14:20:07.798449+00:00,2018-03-28 21:00:00+00:00
EL108,Under Investigation,2018-03-28 12:20:00+00:00,2018-03-28 15:55:07.460577+00:00,2018-03-28 21:00:00+00:00
EL761,Under Investigation,2018-03-28 10:53:00+00:00,2018-03-28 15:04:08.957498+00:00,2018-03-28 19:00:00+00:00
EL110,Under Investigation,2018-03-28 10:16:00+00:00,2018-03-28 11:38:09.390928+00:00,2018-03-28 20:00:00+00:00
EL402,Under Investigation,2018-03-28 09:20:00+00:00,2018-03-29 00:38:08.964835+00:00,2018-03-28 16:00:00+00:00
EL378,Maintenance,2018-03-28 07:05:00+00:00,2018-03-28 08:21:09.198380+00:00,2018-03-28 10:00:00+00:00
EL195,Under Investigation,2018-03-28 07:20:00+00:00,2018-03-28 17:32:07.902219+00:00,2018-03-28 16:00:00+00:00
EL319,Maintenance,2018-03-28 07:10:00+00:00,2018-03-28 09:32:09.720040+00:00,2018-03-29 10:00:00+00:00
EL142,Maintenance,2018-03-28 07:05:00+00:00,2018-03-28 09:01:08.503895+00:00,2018-03-28 10:00:00+00:00
EL142,Maintenance,2018-03-28 07:00:00+00:00,2018-03-28 07:15:08.345611+00:00,2018-03-28 10:00:00+00:00
EL108,Under Investigation,2018-03-28 06:50:00+00:00,2018-03-28 09:53:09.042760+00:00,2018-03-28 15:00:00+00:00
EL341,Under Investigation,2018-03-28 06:21:00+00:00,2018-03-28 09:52:07.341984+00:00,2018-03-28 10:00:00+00:00
EL143,Maintenance,2018-03-27 05:23:00+00:00,2018-03-28 06:27:08.173077+00:00,2018-03-28 10:00:00+00:00
EL377,Access Improvements,2018-03-28 05:44:00+00:00,2018-03-28 07:32:09.130486+00:00,2018-03-28 10:00:00+00:00
EL117,Maintenance,2018-03-28 05:40:00+00:00,2018-03-28 07:49:09.833241+00:00,2018-03-28 10:00:00+00:00
EL186,Repair,2018-03-28 05:25:00+00:00,2018-03-28 06:48:08.583443+00:00,2018-03-28 10:00:00+00:00
EL143,Maintenance,2018-03-28 03:30:00+00:00,2018-03-28 06:09:08.185119+00:00,2018-03-28 10:00:00+00:00
EL307,Inspection,2018-03-28 05:10:00+00:00,2018-03-28 08:43:08.847460+00:00,2018-03-28 10:00:00+00:00
EL143,Maintenance,2018-03-28 03:00:00+00:00,2018-03-28 05:26:09.092439+00:00,2018-03-28 09:00:00+00:00
EL425,Maintenance,2018-03-28 03:55:00+00:00,2018-03-28 09:40:08.543588+00:00,2018-03-28 09:00:00+00:00
EL438,Maintenance,2018-03-28 03:37:00+00:00,2018-03-28 08:46:09.186937+00:00,2018-03-28 09:00:00+00:00
EL376,Maintenance,2018-03-28 04:35:00+00:00,2018-03-28 05:44:08.656656+00:00,2018-03-28 10:00:00+00:00
EL281,Inspection,2018-03-28 04:30:00+00:00,2018-03-28 08:21:09.198380+00:00,2018-03-28 10:00:00+00:00
EL339,Maintenance,2018-03-28 04:20:00+00:00,2018-03-28 08:23:09.170176+00:00,2018-03-28 10:00:00+00:00
EL603,Maintenance,2018-03-28 04:03:00+00:00,2018-03-28 09:09:08.165793+00:00,2018-03-28 10:00:00+00:00
EL430,Maintenance,2018-03-28 04:15:00+00:00,2018-03-28 08:47:08.975597+00:00,2018-03-28 09:00:00+00:00
EL406,Maintenance,2018-03-28 04:12:00+00:00,2018-03-28 06:48:08.583443+00:00,2018-03-28 10:00:00+00:00
EL131,Inspection,2018-03-28 04:10:00+00:00,2018-03-28 08:03:09.398045+00:00,2018-03-28 10:00:00+00:00
EL425,Maintenance,2018-03-28 03:03:00+00:00,2018-03-28 04:56:08.874705+00:00,2018-03-28 09:00:00+00:00
EL432,Maintenance,2018-03-28 03:55:00+00:00,2018-03-28 09:12:09.071694+00:00,2018-03-28 10:00:00+00:00
EL184,Inspection,2018-03-28 03:45:00+00:00,2018-03-28 07:54:08.183606+00:00,2018-03-28 10:00:00+00:00
EL432,Maintenance,2018-03-28 03:00:00+00:00,2018-03-28 03:58:09.899309+00:00,2018-03-28 09:00:00+00:00
EL312,Maintenance,2018-03-28 03:50:00+00:00,2018-03-28 04:39:07.846982+00:00,2018-03-28 10:00:00+00:00
EL183,Maintenance,2018-03-28 03:35:00+00:00,2018-03-28 08:55:09.201245+00:00,2018-03-28 09:00:00+00:00
EL600,Maintenance,2018-03-28 03:36:00+00:00,2018-03-28 09:17:07.714325+00:00,2018-03-28 09:00:00+00:00
EL233,Maintenance,2018-03-28 03:35:00+00:00,2018-03-28 09:12:09.071694+00:00,2018-03-28 10:00:00+00:00
EL192,Maintenance,2018-03-28 03:29:00+00:00,2018-03-28 09:17:07.714325+00:00,2018-03-28 09:00:00+00:00
EL185,Maintenance,2018-03-28 03:23:00+00:00,2018-03-28 09:16:09.071243+00:00,2018-03-28 09:00:00+00:00
EL108,Under Investigation,2018-03-28 02:45:00+00:00,2018-03-28 03:21:07.938680+00:00,2018-03-28 04:00:00+00:00
EL110,Maintenance,2018-03-28 01:57:00+00:00,2018-03-28 04:11:08.792421+00:00,2018-03-28 10:00:00+00:00
EL129,Repair,2018-03-28 01:51:00+00:00,2018-03-28 06:44:08.801662+00:00,2018-03-28 09:00:00+00:00
EL395,Repair,2018-03-28 00:40:00+00:00,2018-03-28 06:54:17.449190+00:00,2018-03-28 09:00:00+00:00
EL395,Repair,2018-03-28 00:47:00+00:00,2018-03-28 01:14:09.404637+00:00,2018-03-28 09:00:00+00:00
EL307,Under Investigation,2018-03-28 00:20:00+00:00,2018-03-28 04:30:07.098893+00:00,2018-03-28 09:00:00+00:00
EL227,Under Investigation,2018-03-27 21:25:00+00:00,2018-03-27 23:14:09.105259+00:00,2018-03-28 08:00:00+00:00
EL110,Under Investigation,2018-03-27 21:15:00+00:00,2018-03-27 22:47:08.763166+00:00,2018-03-28 06:00:00+00:00
EL245,Under Investigation,2018-03-27 20:23:00+00:00,2018-03-28 01:37:09.031679+00:00,2018-03-28 05:00:00+00:00
EL244,Repair,2018-03-27 20:24:00+00:00,2018-03-28 08:57:08.908962+00:00,2018-03-28 04:00:00+00:00
EL109,Under Investigation,2018-03-27 20:35:00+00:00,2018-03-27 23:27:08.144022+00:00,2018-03-28 05:00:00+00:00
EL248,Under Investigation,2018-03-27 19:09:00+00:00,2018-03-27 23:56:09.171771+00:00,2018-03-28 04:00:00+00:00
EL137,Repair,2018-03-27 20:30:00+00:00,2018-03-27 23:16:08.884982+00:00,2018-03-28 03:00:00+00:00
EL225,Repair,2018-03-27 19:26:00+00:00,2018-03-27 21:03:09.836167+00:00,2018-03-28 04:00:00+00:00
EL314,Under Investigation,2018-03-27 18:16:00+00:00,2018-03-27 19:05:09.692801+00:00,2018-03-28 03:00:00+00:00
EL437,Repair,2018-03-27 18:00:00+00:00,2018-03-27 21:05:08.542099+00:00,2018-03-28 02:00:00+00:00
EL437,Repair,2018-03-27 17:21:00+00:00,2018-03-27 17:43:09.785200+00:00,2018-03-28 02:00:00+00:00
EL336,Under Investigation,2018-03-27 17:28:00+00:00,2018-03-27 21:05:08.542099+00:00,2018-03-28 02:00:00+00:00
EL331,Under Investigation,2018-03-27 17:29:00+00:00,2018-03-28 01:12:07.599432+00:00,2018-03-28 02:00:00+00:00
EL195,Under Investigation,2018-03-27 17:24:00+00:00,2018-03-28 01:27:09.017188+00:00,2018-03-28 02:00:00+00:00
EL328,Under Investigation,2018-03-27 16:16:00+00:00,2018-03-27 17:18:08.529723+00:00,2018-03-28 01:00:00+00:00
EL316,Under Investigation,2018-03-27 16:06:00+00:00,2018-03-27 18:33:07.980910+00:00,2018-03-28 01:00:00+00:00
EL213,Under Investigation,2018-03-27 14:38:00+00:00,2018-03-27 18:33:07.980910+00:00,2018-03-27 23:00:00+00:00
EL601,Repair,2018-03-27 14:34:00+00:00,2018-03-27 16:31:07.793139+00:00,2018-03-27 22:00:00+00:00
EL277,Under Investigation,2018-03-27 14:12:00+00:00,2018-03-28 09:07:08.471393+00:00,2018-03-27 23:00:00+00:00
EL732,Modifications In Progress,2018-03-27 14:15:00+00:00,2018-03-27 14:35:07.693142+00:00,2018-03-27 20:00:00+00:00
EL139,Repair,2018-03-27 14:00:00+00:00,2018-03-27 18:18:08.789135+00:00,2018-03-27 20:00:00+00:00
EL498,Maintenance,2018-03-27 14:00:00+00:00,2018-03-27 15:04:08.660471+00:00,2018-03-27 20:00:00+00:00
EL329,Repair. The remaining Escalator is operating in the up direction.,2018-03-27 13:45:00+00:00,2018-03-29 01:49:09.680432+00:00,2018-03-27 20:00:00+00:00
EL394,Under Investigation,2018-03-27 13:31:00+00:00,2018-03-27 18:27:08.789075+00:00,2018-03-27 21:00:00+00:00
EL342,Repair,2018-03-27 13:31:00+00:00,2018-03-27 19:39:07.713321+00:00,2018-03-27 22:00:00+00:00
EL319,Repair,2018-03-27 13:25:00+00:00,2018-03-27 19:06:08.150583+00:00,2018-03-27 21:00:00+00:00
EL134,Repair,2018-03-27 13:23:00+00:00,2018-03-27 18:41:08.622531+00:00,2018-03-27 20:00:00+00:00
EL144,Under Investigation,2018-03-27 13:08:00+00:00,2018-03-27 16:47:09.035835+00:00,2018-03-27 21:00:00+00:00
EL303,Repair,2018-03-27 12:57:00+00:00,2018-03-27 18:44:09.199302+00:00,2018-03-27 21:00:00+00:00
EL277,Under Investigation,2018-03-27 12:55:00+00:00,2018-03-27 13:59:09.163353+00:00,2018-03-27 20:00:00+00:00
EL206,Repair,2018-03-27 12:55:00+00:00,2018-03-27 18:44:09.199302+00:00,2018-03-27 21:00:00+00:00
EL221,Under Investigation,2018-03-27 11:19:00+00:00,2018-03-27 16:11:08.099739+00:00,2018-03-27 20:00:00+00:00
EL761,Under Investigation,2018-03-27 10:31:00+00:00,2018-03-27 14:20:07.602049+00:00,2018-03-27 19:00:00+00:00
EL181,Under Investigation,2018-03-27 09:34:00+00:00,2018-03-27 13:00:06.873853+00:00,2018-03-27 17:00:00+00:00
EL195,Under Investigation,2018-03-27 09:36:00+00:00,2018-03-27 16:08:08.349657+00:00,2018-03-27 18:00:00+00:00
EL238,Maintenance,2018-03-27 08:15:00+00:00,2018-03-27 09:08:08.269098+00:00,2018-03-27 10:00:00+00:00
EL719,Under Investigation,2018-03-27 07:59:00+00:00,2018-03-27 10:58:08.820146+00:00,2018-03-27 16:00:00+00:00
EL237,Repair,2018-03-27 07:30:00+00:00,2018-03-27 08:34:07.272476+00:00,2018-03-27 10:00:00+00:00
EL339,Maintenance,2018-03-27 04:01:00+00:00,2018-03-27 09:14:07.907225+00:00,2018-03-27 10:00:00+00:00
EL378,Maintenance,2018-03-27 07:02:00+00:00,2018-03-27 09:01:07.762339+00:00,2018-03-27 10:00:00+00:00
EL707,Maintenance,2018-03-27 03:00:00+00:00,2018-03-27 06:29:07.924567+00:00,2018-03-29 03:00:00+00:00
EL423,Maintenance,2018-03-27 04:10:00+00:00,2018-03-27 09:15:06.370828+00:00,2018-03-27 10:00:00+00:00
EL312,Under Investigation,2018-03-27 05:39:00+00:00,2018-03-27 07:19:07.504681+00:00,2018-03-27 14:00:00+00:00
EL240,Maintenance,2018-03-27 05:30:00+00:00,2018-03-27 06:34:09.045927+00:00,2018-03-27 08:00:00+00:00
EL104,Under Investigation,2018-03-27 05:20:00+00:00,2018-03-27 08:04:08.879607+00:00,2018-03-27 14:00:00+00:00
EL221,Under Investigation,2018-03-27 04:59:00+00:00,2018-03-27 07:47:09.291604+00:00,2018-03-27 13:00:00+00:00
EL233,Maintenance,2018-03-27 04:45:00+00:00,2018-03-27 09:30:08.142186+00:00,2018-03-27 10:00:00+00:00
EL377,Maintenance,2018-03-27 04:47:00+00:00,2018-03-27 06:42:08.387299+00:00,2018-03-27 10:00:00+00:00
EL277,Maintenance,2018-03-27 04:10:00+00:00,2018-03-27 09:21:08.572990+00:00,2018-03-27 10:00:00+00:00
EL600,Maintenance,2018-03-27 04:10:00+00:00,2018-03-27 09:21:08.572990+00:00,2018-03-27 10:00:00+00:00
EL216,Maintenance,2018-03-27 04:28:00+00:00,2018-03-27 04:56:08.219960+00:00,2018-03-27 06:00:00+00:00
EL339,Maintenance,2018-03-27 04:25:00+00:00,2018-03-27 07:13:08.176501+00:00,2018-03-27 10:00:00+00:00
EL222,Maintenance,2018-03-27 04:25:00+00:00,2018-03-27 05:56:08.210810+00:00,2018-03-27 10:00:00+00:00
EL244,Cleaning,2018-03-27 03:41:00+00:00,2018-03-27 04:46:08.015075+00:00,2018-03-27 12:00:00+00:00
EL108,Under Investigation,2018-03-27 03:56:00+00:00,2018-03-27 05:46:09.223402+00:00,2018-03-27 13:00:00+00:00
EL239,Maintenance,2018-03-27 04:10:00+00:00,2018-03-27 05:36:09.140444+00:00,2018-03-27 10:00:00+00:00
EL232,Maintenance,2018-03-27 03:45:00+00:00,2018-03-27 04:45:07.693156+00:00,2018-03-27 10:00:00+00:00
EL324,Maintenance,2018-03-27 03:55:00+00:00,2018-03-27 05:33:07.825140+00:00,2018-03-27 07:00:00+00:00
EL138,Maintenance,2018-03-27 03:25:00+00:00,2018-03-27 09:09:08.087287+00:00,2018-03-27 10:00:00+00:00
EL185,Maintenance,2018-03-27 03:37:00+00:00,2018-03-27 09:18:06.811310+00:00,2018-03-27 10:00:00+00:00
EL335,Maintenance,2018-03-27 03:25:00+00:00,2018-03-27 08:54:08.191344+00:00,2018-03-27 09:00:00+00:00
EL137,Repair,2018-03-27 00:54:00+00:00,2018-03-27 05:50:07.454719+00:00,2018-03-27 09:00:00+00:00
EL121,Under Investigation,2018-03-26 23:08:00+00:00,2018-03-27 03:17:08.065865+00:00,2018-03-27 08:00:00+00:00
EL201,Under Investigation,2018-03-26 23:49:00+00:00,2018-03-27 01:10:08.160687+00:00,2018-03-27 08:00:00+00:00
EL142,Repair,2018-03-26 23:45:00+00:00,2018-03-27 08:47:08.841571+00:00,2018-03-27 08:00:00+00:00
EL195,Repair,2018-03-26 22:45:00+00:00,2018-03-27 01:26:08.191527+00:00,2018-03-27 02:00:00+00:00
EL437,Under Investigation,2018-03-26 21:55:00+00:00,2018-03-27 00:20:06.751379+00:00,2018-03-27 06:00:00+00:00
EL129,Repair,2018-03-26 19:54:00+00:00,2018-03-26 20:17:08.495754+00:00,2018-03-27 02:00:00+00:00
EL195,Repair,2018-03-26 19:14:00+00:00,2018-03-26 19:44:09.494565+00:00,2018-03-27 04:00:00+00:00
EL440,Repair,2018-03-26 18:51:00+00:00,2018-03-26 19:00:08.147108+00:00,2018-03-27 03:00:00+00:00
EL442,Repair,2018-03-26 18:40:00+00:00,2018-03-26 18:59:08.928818+00:00,2018-03-27 03:00:00+00:00
EL443,Repair,2018-03-26 18:23:00+00:00,2018-03-26 18:37:07.273362+00:00,2018-03-27 02:00:00+00:00
EL601,Under Investigation,2018-03-26 17:40:00+00:00,2018-03-26 22:18:07.490071+00:00,2018-03-27 02:00:00+00:00
EL206,Repair,2018-03-26 17:23:00+00:00,2018-03-26 18:51:08.138309+00:00,2018-03-26 20:00:00+00:00
EL730,Under Investigation,2018-03-26 14:10:00+00:00,2018-03-26 17:21:08.761365+00:00,2018-03-26 23:00:00+00:00
EL498,Maintenance,2018-03-26 14:27:00+00:00,2018-03-26 18:25:09.254516+00:00,2018-03-26 20:00:00+00:00
EL240,Repair,2018-03-26 14:20:00+00:00,2018-03-26 15:57:08.708461+00:00,2018-03-26 22:00:00+00:00
EL104,Under Investigation,2018-03-26 14:07:00+00:00,2018-03-26 15:18:07.817920+00:00,2018-03-26 23:00:00+00:00
EL212,Under Investigation,2018-03-26 13:56:00+00:00,2018-03-26 18:46:08.120558+00:00,2018-03-26 22:00:00+00:00
EL308,Repair,2018-03-26 13:30:00+00:00,2018-03-26 17:15:08.474577+00:00,2018-03-26 22:00:00+00:00
EL305,Repair,2018-03-26 13:33:00+00:00,2018-03-26 14:16:08.440491+00:00,2018-03-26 18:00:00+00:00
EL342,Repair,2018-03-26 13:25:00+00:00,2018-03-26 18:39:09.019432+00:00,2018-03-26 21:00:00+00:00
EL134,Maintenance,2018-03-26 13:20:00+00:00,2018-03-26 15:48:07.937182+00:00,2018-03-26 21:00:00+00:00
EL319,Repair,2018-03-26 13:05:00+00:00,2018-03-26 19:24:06.921518+00:00,2018-03-26 20:00:00+00:00
EL301,Repair,2018-03-26 13:00:00+00:00,2018-03-26 18:42:08.197718+00:00,2018-03-26 21:00:00+00:00
EL108,Under Investigation,2018-03-26 12:45:00+00:00,2018-03-26 14:14:08.684240+00:00,2018-03-26 21:00:00+00:00
EL195,Under Investigation,2018-03-26 12:08:00+00:00,2018-03-26 15:19:08.927031+00:00,2018-03-26 21:00:00+00:00
EL119,Under Investigation,2018-03-26 12:30:00+00:00,2018-03-26 15:52:08.591608+00:00,2018-03-26 21:00:00+00:00
EL710,Under Investigation,2018-03-26 11:06:00+00:00,2018-03-26 12:35:07.850035+00:00,2018-03-26 19:00:00+00:00
EL107,Under Investigation,2018-03-26 11:00:00+00:00,2018-03-26 13:40:08.050942+00:00,2018-03-26 19:00:00+00:00
EL224,Under Investigation,2018-03-26 10:24:00+00:00,2018-03-26 15:46:08.923286+00:00,2018-03-26 19:00:00+00:00
EL120,Under Investigation,2018-03-26 10:15:00+00:00,2018-03-26 12:06:06.753413+00:00,2018-03-26 19:00:00+00:00
EL287X,Repair,2018-03-26 05:00:00+00:00,2018-03-26 12:26:09.130428+00:00,2018-03-26 13:00:00+00:00
EL391,Under Investigation,2018-03-26 06:50:00+00:00,2018-03-26 07:55:08.728078+00:00,2018-03-26 15:00:00+00:00
EL103,Under Investigation,2018-03-26 05:35:00+00:00,2018-03-26 08:36:07.524556+00:00,2018-03-26 14:00:00+00:00
EL107,Under Investigation,2018-03-26 05:20:00+00:00,2018-03-26 07:00:06.240728+00:00,2018-03-26 12:00:00+00:00
EL250,Maintenance,2018-03-26 05:20:00+00:00,2018-03-26 07:55:08.728078+00:00,2018-03-26 10:00:00+00:00
EL214,Under Investigation,2018-03-26 04:50:00+00:00,2018-03-26 05:26:08.229997+00:00,2018-03-26 13:00:00+00:00
EL139,Under Investigation,2018-03-26 04:01:00+00:00,2018-03-26 07:27:08.199800+00:00,2018-03-26 13:00:00+00:00
EL434,Maintenance,2018-03-26 03:50:00+00:00,2018-03-26 04:33:07.708571+00:00,2018-03-26 10:00:00+00:00
EL423,Maintenance,2018-03-26 03:40:00+00:00,2018-03-26 09:02:08.648098+00:00,2018-03-26 10:00:00+00:00
EL121,Maintenance,2018-03-26 03:35:00+00:00,2018-03-26 09:03:08.752066+00:00,2018-03-26 10:00:00+00:00
EL140,Maintenance,2018-03-26 03:25:00+00:00,2018-03-26 09:00:07.670067+00:00,2018-03-26 10:00:00+00:00
EL325,Maintenance,2018-03-26 03:25:00+00:00,2018-03-26 08:58:07.824810+00:00,2018-03-26 10:00:00+00:00
EL202,Under Investigation,2018-03-26 02:58:00+00:00,2018-03-26 09:02:08.648098+00:00,2018-03-26 11:00:00+00:00
EL249,Maintenance,2018-03-26 03:00:00+00:00,2018-03-26 05:16:08.282606+00:00,2018-03-26 10:00:00+00:00
EL277,Under Investigation,2018-03-26 02:50:00+00:00,2018-03-26 04:14:08.270085+00:00,2018-03-26 12:00:00+00:00
EL338,Maintenance,2018-03-25 21:30:00+00:00,2018-03-26 09:10:07.382078+00:00,2018-03-26 10:00:00+00:00
EL237,Repair,2018-03-25 21:45:00+00:00,2018-03-26 00:41:08.844024+00:00,2018-03-26 03:00:00+00:00
EL107,Under Investigation,2018-03-25 20:44:00+00:00,2018-03-25 22:10:08.122350+00:00,2018-03-26 05:00:00+00:00
EL302,Repair,2018-03-25 20:03:00+00:00,2018-03-25 20:44:08.986474+00:00,2018-03-26 04:00:00+00:00
EL218,Repair,2018-03-25 19:35:00+00:00,2018-03-25 20:49:07.948900+00:00,2018-03-26 04:00:00+00:00
EL218,Repair,2018-03-25 18:59:00+00:00,2018-03-25 19:38:08.313987+00:00,2018-03-26 04:00:00+00:00
EL137,Under Investigation,2018-03-25 17:33:00+00:00,2018-03-25 19:58:09.434703+00:00,2018-03-26 02:00:00+00:00
EL215,Repair,2018-03-25 16:15:00+00:00,2018-03-25 17:34:08.238228+00:00,2018-03-25 20:00:00+00:00
EL420,Repair,2018-03-25 15:35:00+00:00,2018-03-25 19:51:09.498566+00:00,2018-03-26 00:00:00+00:00
EL321,Repair,2018-03-25 14:50:00+00:00,2018-03-25 15:57:09.603927+00:00,2018-03-25 23:00:00+00:00
EL391,Under Investigation,2018-03-25 14:21:00+00:00,2018-03-25 17:37:08.656957+00:00,2018-03-25 23:00:00+00:00
EL107,Under Investigation,2018-03-25 14:25:00+00:00,2018-03-25 15:48:09.549913+00:00,2018-03-25 23:00:00+00:00
EL498,Maintenance,2018-03-25 14:25:00+00:00,2018-03-25 20:04:09.398244+00:00,2018-03-25 23:00:00+00:00
EL134,Repair,2018-03-25 14:10:00+00:00,2018-03-25 18:07:09.462586+00:00,2018-03-25 20:00:00+00:00
EL114,Under Investigation,2018-03-25 12:20:00+00:00,2018-03-25 17:18:08.604707+00:00,2018-03-25 21:00:00+00:00
EL415X,Repair,2018-03-25 12:14:00+00:00,2018-03-25 16:22:09.241630+00:00,2018-03-25 21:00:00+00:00
EL104,Under Investigation,2018-03-25 11:51:00+00:00,2018-03-25 13:38:08.727260+00:00,2018-03-25 20:00:00+00:00
EL732,Repair,2018-03-25 12:00:00+00:00,2018-03-25 13:44:07.750316+00:00,2018-03-25 20:00:00+00:00
