elevator,reason,out_of_service,first_missed,estimated_return
EL196,Maintenance,2018-05-08 03:25:00+00:00,2018-05-08 08:35:08.864674+00:00,2018-05-08 10:00:00+00:00
EL302,Maintenance,2018-05-08 03:30:00+00:00,2018-05-08 09:01:08.043619+00:00,2018-05-08 10:00:00+00:00
EL139,Maintenance,2018-05-08 03:20:00+00:00,2018-05-08 09:09:10.094633+00:00,2018-05-08 10:00:00+00:00
EL145,Under Investigation,2018-05-08 04:22:00+00:00,2018-05-08 08:19:10.393407+00:00,2018-05-08 13:00:00+00:00
EL197,Under Investigation,2018-05-08 04:46:00+00:00,2018-05-08 07:23:09.504051+00:00,2018-05-08 13:00:00+00:00
EL244,Under Investigation,2018-05-08 04:49:00+00:00,2018-05-08 15:43:09.308798+00:00,2018-05-08 13:00:00+00:00
EL341,Under Investigation,2018-05-08 02:22:00+00:00,2018-05-08 05:49:09.823706+00:00,2018-05-08 13:00:00+00:00
EL341,Under Investigation,2018-05-08 02:23:00+00:00,2018-05-08 02:41:07.834645+00:00,2018-05-08 13:00:00+00:00
EL321,Under Investigation,2018-05-08 07:20:00+00:00,2018-05-08 10:18:08.346574+00:00,2018-05-08 16:00:00+00:00
EL448X,Repair,2018-05-08 10:15:00+00:00,2018-05-09 01:28:08.906882+00:00,2018-05-08 17:00:00+00:00
EL341,Under Investigation,2018-05-08 11:44:00+00:00,2018-05-08 15:21:08.800666+00:00,2018-05-08 18:00:00+00:00
EL244,Repair,2018-05-08 15:41:00+00:00,2018-05-08 16:28:11.080710+00:00,2018-05-08 20:00:00+00:00
EL339,Maintenance,2018-05-08 14:00:00+00:00,2018-05-08 18:23:10.172987+00:00,2018-05-08 20:00:00+00:00
EL396,Maintenance,2018-05-08 13:15:00+00:00,2018-05-08 18:15:07.324341+00:00,2018-05-08 20:00:00+00:00
EL127,Maintenance,2018-05-08 13:35:00+00:00,2018-05-08 18:12:09.343845+00:00,2018-05-08 20:00:00+00:00
EL395,Maintenance,2018-05-08 13:06:00+00:00,2018-05-08 18:19:09.086582+00:00,2018-05-08 20:00:00+00:00
EL211,Under Investigation,2018-05-08 12:00:00+00:00,2018-05-08 13:07:09.985338+00:00,2018-05-08 20:00:00+00:00
EL234,Under Investigation,2018-05-08 11:26:00+00:00,2018-05-08 14:37:10.510498+00:00,2018-05-08 20:00:00+00:00
EL317,Repair,2018-05-08 11:45:00+00:00,2018-05-08 19:02:09.431738+00:00,2018-05-08 20:00:00+00:00
EL719,Under Investigation,2018-05-08 12:57:00+00:00,2018-05-08 15:16:08.575805+00:00,2018-05-08 21:00:00+00:00
EL229,Maintenance,2018-05-08 13:00:00+00:00,2018-05-08 18:55:07.678855+00:00,2018-05-08 21:00:00+00:00
EL706,Under Investigation,2018-05-08 15:51:00+00:00,2018-05-08 17:10:07.336120+00:00,2018-05-09 00:00:00+00:00
EL317,Repair,2018-05-08 19:01:00+00:00,2018-05-08 20:25:07.998884+00:00,2018-05-09 01:00:00+00:00
EL235,Under Investigation,2018-05-08 16:33:00+00:00,2018-05-09 14:38:09.787405+00:00,2018-05-09 01:00:00+00:00
EL332,Under Investigation,2018-05-08 16:21:00+00:00,2018-05-08 22:22:09.704964+00:00,2018-05-09 01:00:00+00:00
EL405,Maintenance,2018-05-08 20:05:00+00:00,2018-05-08 20:25:07.998884+00:00,2018-05-09 02:00:00+00:00
EL306,Maintenance,2018-05-08 20:05:00+00:00,2018-05-08 21:39:08.657869+00:00,2018-05-09 02:00:00+00:00
EL431,Maintenance,2018-05-08 19:35:00+00:00,2018-05-08 20:40:09.092577+00:00,2018-05-09 02:00:00+00:00
EL432,Maintenance,2018-05-09 00:20:00+00:00,2018-05-09 00:56:09.896732+00:00,2018-05-09 03:00:00+00:00
EL432,Maintenance,2018-05-09 00:18:00+00:00,2018-05-09 00:24:09.156220+00:00,2018-05-09 03:00:00+00:00
EL406,Maintenance,2018-05-08 21:40:00+00:00,2018-05-08 22:07:08.066141+00:00,2018-05-09 03:00:00+00:00
EL407,Repair,2018-05-08 22:36:00+00:00,2018-05-08 22:55:08.426231+00:00,2018-05-09 04:00:00+00:00
EL116,Under Investigation,2018-05-08 19:38:00+00:00,2018-05-08 22:07:08.066141+00:00,2018-05-09 04:00:00+00:00
EL437,Under Investigation,2018-05-08 19:38:00+00:00,2018-05-08 22:37:09.451746+00:00,2018-05-09 04:00:00+00:00
EL120,Under Investigation,2018-05-08 19:35:00+00:00,2018-05-08 20:16:08.619709+00:00,2018-05-09 04:00:00+00:00
EL128,Repair,2018-05-08 20:31:00+00:00,2018-05-09 01:12:09.230624+00:00,2018-05-09 05:00:00+00:00
EL302,Under Investigation,2018-05-08 21:35:00+00:00,2018-05-09 00:51:07.908831+00:00,2018-05-09 06:00:00+00:00
EL145,Under Investigation,2018-05-08 21:11:00+00:00,2018-05-09 07:18:09.490864+00:00,2018-05-09 06:00:00+00:00
EL330,Under Investigation,2018-05-08 22:59:00+00:00,2018-05-09 00:46:09.513443+00:00,2018-05-09 07:00:00+00:00
EL309,Under Investigation,2018-05-08 22:27:00+00:00,2018-05-09 01:09:07.787960+00:00,2018-05-09 07:00:00+00:00
EL144,Maintenance,2018-05-09 07:30:00+00:00,2018-05-09 09:07:08.453396+00:00,2018-05-09 10:00:00+00:00
EL321,Under Investigation,2018-05-09 07:08:00+00:00,2018-05-09 09:26:09.552265+00:00,2018-05-09 10:00:00+00:00
EL702,Maintenance,2018-05-09 05:28:00+00:00,2018-05-09 06:47:10.235969+00:00,2018-05-09 10:00:00+00:00
EL115,Maintenance,2018-05-09 05:00:00+00:00,2018-05-09 09:42:08.510928+00:00,2018-05-09 10:00:00+00:00
EL159,Inspection,2018-05-09 04:30:00+00:00,2018-05-09 07:33:09.272205+00:00,2018-05-09 10:00:00+00:00
EL414,Maintenance,2018-05-09 04:20:00+00:00,2018-05-09 09:09:08.404206+00:00,2018-05-09 10:00:00+00:00
EL701,Maintenance,2018-05-09 04:13:00+00:00,2018-05-09 05:19:10.509261+00:00,2018-05-09 10:00:00+00:00
EL315,Maintenance,2018-05-09 03:59:00+00:00,2018-05-09 09:09:08.404206+00:00,2018-05-09 10:00:00+00:00
EL209,Maintenance,2018-05-09 03:58:00+00:00,2018-05-09 09:19:09.017192+00:00,2018-05-09 10:00:00+00:00
EL378,Maintenance,2018-05-09 03:55:00+00:00,2018-05-09 08:52:09.300159+00:00,2018-05-09 10:00:00+00:00
EL211,Maintenance,2018-05-09 03:50:00+00:00,2018-05-09 08:49:09.981327+00:00,2018-05-09 10:00:00+00:00
EL314,Maintenance,2018-05-09 03:50:00+00:00,2018-05-09 09:09:08.404206+00:00,2018-05-09 10:00:00+00:00
EL431,Maintenance,2018-05-09 03:45:00+00:00,2018-05-09 08:37:09.462098+00:00,2018-05-09 10:00:00+00:00
EL201,Inspection,2018-05-09 03:40:00+00:00,2018-05-09 08:08:09.798451+00:00,2018-05-09 10:00:00+00:00
EL226,Maintenance,2018-05-09 03:42:00+00:00,2018-05-09 08:52:09.300159+00:00,2018-05-09 10:00:00+00:00
EL128,Maintenance,2018-05-09 03:35:00+00:00,2018-05-09 09:01:08.458658+00:00,2018-05-09 10:00:00+00:00
EL316,Maintenance,2018-05-09 03:40:00+00:00,2018-05-09 08:58:08.120268+00:00,2018-05-09 10:00:00+00:00
EL126,Inspection,2018-05-09 03:30:00+00:00,2018-05-09 08:13:09.036269+00:00,2018-05-09 10:00:00+00:00
EL196,Maintenance,2018-05-09 03:29:00+00:00,2018-05-09 08:53:10.479886+00:00,2018-05-09 10:00:00+00:00
EL309,Under Investigation,2018-05-09 01:14:00+00:00,2018-05-09 04:36:08.627262+00:00,2018-05-09 10:00:00+00:00
EL312,Under Investigation,2018-05-09 01:31:00+00:00,2018-05-09 05:40:08.149478+00:00,2018-05-09 10:00:00+00:00
EL440,Under Investigation,2018-05-08 06:58:00+00:00,2018-05-08 12:34:09.428494+00:00,2018-05-09 15:00:00+00:00
EL440,Maintenance,2018-05-09 14:25:00+00:00,2018-05-09 15:01:07.575331+00:00,2018-05-09 20:00:00+00:00
EL146,Maintenance,2018-05-09 14:15:00+00:00,2018-05-09 21:39:08.945489+00:00,2018-05-09 20:00:00+00:00
EL116,Under Investigation,2018-05-09 14:05:00+00:00,2018-05-09 17:01:09.597166+00:00,2018-05-09 20:00:00+00:00
EL395,Maintenance,2018-05-09 13:15:00+00:00,2018-05-09 18:29:08.983021+00:00,2018-05-09 20:00:00+00:00
EL229,Maintenance,2018-05-09 13:00:00+00:00,2018-05-09 19:03:07.897476+00:00,2018-05-09 20:00:00+00:00
EL234,Under Investigation,2018-05-09 11:55:00+00:00,2018-05-09 13:21:08.572103+00:00,2018-05-09 20:00:00+00:00
EL448X,Repair,2018-05-09 11:15:00+00:00,2018-05-10 00:05:07.735263+00:00,2018-05-09 20:00:00+00:00
EL226,Under Investigation,2018-05-09 11:02:00+00:00,2018-05-09 19:00:08.075866+00:00,2018-05-09 20:00:00+00:00
EL396,Maintenance,2018-05-09 13:25:00+00:00,2018-05-09 18:06:07.877531+00:00,2018-05-09 21:00:00+00:00
EL336,Under Investigation,2018-05-09 14:49:00+00:00,2018-05-09 15:45:07.345634+00:00,2018-05-09 23:00:00+00:00
EL213,Under Investigation,2018-05-09 14:21:00+00:00,2018-05-10 18:37:09.972005+00:00,2018-05-09 23:00:00+00:00
EL237,Under Investigation,2018-05-09 16:10:00+00:00,2018-05-09 19:21:07.446040+00:00,2018-05-10 01:00:00+00:00
EL136,Under Investigation,2018-05-09 16:05:00+00:00,2018-05-09 17:50:07.659593+00:00,2018-05-10 01:00:00+00:00
EL436,Maintenance,2018-05-09 19:21:00+00:00,2018-05-09 20:26:09.436535+00:00,2018-05-10 02:00:00+00:00
EL444,Under Investigation,2018-05-09 17:31:00+00:00,2018-05-09 19:16:10.997429+00:00,2018-05-10 02:00:00+00:00
EL333,Maintenance,2018-05-09 17:45:00+00:00,2018-05-09 19:22:08.250333+00:00,2018-05-10 02:00:00+00:00
EL192,Under Investigation,2018-05-09 13:05:00+00:00,2018-05-09 15:00:06.704235+00:00,2018-05-10 02:00:00+00:00
EL309,Under Investigation,2018-05-09 19:12:00+00:00,2018-05-09 20:36:07.716002+00:00,2018-05-10 04:00:00+00:00
EL341,Under Investigation,2018-05-09 19:29:00+00:00,2018-05-10 01:30:08.040959+00:00,2018-05-10 04:00:00+00:00
EL108,Under Investigation,2018-05-09 21:40:00+00:00,2018-05-09 23:34:08.911033+00:00,2018-05-10 06:00:00+00:00
EL311,Under Investigation,2018-05-09 21:28:00+00:00,2018-05-10 00:09:08.537151+00:00,2018-05-10 06:00:00+00:00
EL221,Under Investigation,2018-05-09 22:44:00+00:00,2018-05-10 00:59:09.155046+00:00,2018-05-10 07:00:00+00:00
EL104,Maintenance,2018-05-10 07:10:00+00:00,2018-05-10 09:04:10.359740+00:00,2018-05-10 10:00:00+00:00
EL338,Maintenance,2018-05-10 06:35:00+00:00,2018-05-10 09:08:08.468810+00:00,2018-05-10 10:00:00+00:00
EL105,Maintenance,2018-05-10 05:31:00+00:00,2018-05-10 07:12:09.454943+00:00,2018-05-10 10:00:00+00:00
EL126,Maintenance,2018-05-10 05:17:00+00:00,2018-05-10 05:45:07.538675+00:00,2018-05-10 10:00:00+00:00
EL135,Maintenance,2018-05-10 05:00:00+00:00,2018-05-10 09:07:10.706128+00:00,2018-05-10 10:00:00+00:00
EL205,Maintenance,2018-05-10 03:52:00+00:00,2018-05-10 09:12:08.670081+00:00,2018-05-10 10:00:00+00:00
EL342,Inspection,2018-05-10 04:05:00+00:00,2018-05-10 08:25:08.928644+00:00,2018-05-10 10:00:00+00:00
EL314,Maintenance,2018-05-10 04:04:00+00:00,2018-05-10 09:09:08.101764+00:00,2018-05-10 10:00:00+00:00
EL221,Maintenance,2018-05-10 03:55:00+00:00,2018-05-10 09:20:08.104753+00:00,2018-05-10 10:00:00+00:00
EL315,Maintenance,2018-05-10 03:53:00+00:00,2018-05-10 09:05:09.468578+00:00,2018-05-10 10:00:00+00:00
EL337,Maintenance,2018-05-10 03:45:00+00:00,2018-05-10 06:29:10.255173+00:00,2018-05-10 10:00:00+00:00
EL226,Maintenance,2018-05-10 03:50:00+00:00,2018-05-10 08:37:09.884017+00:00,2018-05-10 10:00:00+00:00
EL211,Maintenance,2018-05-10 03:45:00+00:00,2018-05-10 08:56:09.384929+00:00,2018-05-10 10:00:00+00:00
EL316,Maintenance,2018-05-10 03:45:00+00:00,2018-05-10 09:01:08.484785+00:00,2018-05-10 10:00:00+00:00
EL106,Repair,2018-05-10 03:35:00+00:00,2018-05-10 05:31:09.301550+00:00,2018-05-10 10:00:00+00:00
EL716,Inspection,2018-05-10 03:02:00+00:00,2018-05-10 09:04:10.359740+00:00,2018-05-10 10:00:00+00:00
EL412,Maintenance,2018-05-10 03:08:00+00:00,2018-05-10 09:00:07.909927+00:00,2018-05-10 10:00:00+00:00
EL721,Under Investigation,2018-05-10 01:36:00+00:00,2018-05-10 05:59:10.979635+00:00,2018-05-10 10:00:00+00:00
EL123,Under Investigation,2018-05-10 03:35:00+00:00,2018-05-10 12:42:06.735695+00:00,2018-05-10 11:00:00+00:00
EL229,Under Investigation,2018-05-10 04:03:00+00:00,2018-05-10 06:29:10.255173+00:00,2018-05-10 12:00:00+00:00
EL327X,Maintenance,2018-05-10 04:15:00+00:00,2018-05-13 00:14:09.096003+00:00,2018-05-10 13:00:00+00:00
EL448X,Repair,2018-05-10 05:43:00+00:00,2018-05-10 23:41:08.746816+00:00,2018-05-10 14:00:00+00:00
EL114,Under Investigation,2018-05-10 06:06:00+00:00,2018-05-10 11:37:08.968892+00:00,2018-05-10 14:00:00+00:00
EL245,Under Investigation,2018-05-10 06:26:00+00:00,2018-05-10 08:20:08.508972+00:00,2018-05-10 15:00:00+00:00
EL370,Under Investigation,2018-05-10 07:08:00+00:00,2018-05-10 09:23:09.945111+00:00,2018-05-10 16:00:00+00:00
EL421,Maintenance,2018-05-10 13:42:00+00:00,2018-05-10 14:58:09.976503+00:00,2018-05-10 17:00:00+00:00
EL182,Maintenance,2018-05-10 14:39:00+00:00,2018-05-10 15:29:09.052599+00:00,2018-05-10 19:00:00+00:00
EL229,Repair,2018-05-10 12:55:00+00:00,2018-05-10 18:57:10.122581+00:00,2018-05-10 19:00:00+00:00
EL192,Under Investigation,2018-05-10 10:20:00+00:00,2018-05-10 13:44:09.113321+00:00,2018-05-10 19:00:00+00:00
EL224,Maintenance,2018-05-10 14:21:00+00:00,2018-05-10 15:56:08.256617+00:00,2018-05-10 20:00:00+00:00
EL307,Repair,2018-05-10 13:55:00+00:00,2018-05-10 14:08:08.480444+00:00,2018-05-10 20:00:00+00:00
EL281,Maintenance,2018-05-10 13:45:00+00:00,2018-05-10 16:38:10.323595+00:00,2018-05-10 20:00:00+00:00
EL396,Maintenance,2018-05-10 13:45:00+00:00,2018-05-10 18:14:10.108563+00:00,2018-05-10 20:00:00+00:00
EL382,Maintenance,2018-05-10 12:45:00+00:00,2018-05-11 00:17:10.244045+00:00,2018-05-10 20:00:00+00:00
EL106,Maintenance,2018-05-10 11:55:00+00:00,2018-05-10 12:17:08.502507+00:00,2018-05-10 20:00:00+00:00
EL444,Under Investigation,2018-05-10 11:41:00+00:00,2018-05-10 16:43:09.122082+00:00,2018-05-10 20:00:00+00:00
EL395,Maintenance,2018-05-10 13:05:00+00:00,2018-05-10 16:33:09.931675+00:00,2018-05-10 21:00:00+00:00
EL137,Maintenance,2018-05-10 14:00:00+00:00,2018-05-10 19:21:07.517623+00:00,2018-05-10 22:00:00+00:00
EL423,Maintenance,2018-05-10 15:11:00+00:00,2018-05-10 16:43:09.122082+00:00,2018-05-10 23:00:00+00:00
EL406,Under Investigation,2018-05-10 15:49:00+00:00,2018-05-10 16:14:09.449682+00:00,2018-05-11 00:00:00+00:00
EL279X,Repair,2018-05-10 16:45:00+00:00,2018-05-11 10:26:10.153861+00:00,2018-05-11 01:00:00+00:00
EL462,Maintenance,2018-05-10 21:00:00+00:00,2018-05-10 21:20:08.642018+00:00,2018-05-11 02:00:00+00:00
EL422,Maintenance,2018-05-10 17:22:00+00:00,2018-05-10 18:56:10.390706+00:00,2018-05-11 02:00:00+00:00
EL221,Under Investigation,2018-05-10 17:15:00+00:00,2018-05-10 20:38:11.234279+00:00,2018-05-11 02:00:00+00:00
EL222,Under Investigation,2018-05-10 17:14:00+00:00,2018-05-10 21:04:09.929626+00:00,2018-05-11 02:00:00+00:00
EL182,Repair,2018-05-11 00:39:00+00:00,2018-05-11 01:31:08.700156+00:00,2018-05-11 03:00:00+00:00
EL437,Repair,2018-05-10 18:50:00+00:00,2018-05-10 21:11:09.055626+00:00,2018-05-11 03:00:00+00:00
EL341,Repair,2018-05-10 19:00:00+00:00,2018-05-10 21:51:09.032367+00:00,2018-05-11 03:00:00+00:00
EL370,Repair,2018-05-10 19:04:00+00:00,2018-05-10 21:00:07.206461+00:00,2018-05-11 03:00:00+00:00
EL227,Repair,2018-05-10 20:20:00+00:00,2018-05-10 23:54:10.336465+00:00,2018-05-11 04:00:00+00:00
EL108,Under Investigation,2018-05-10 19:45:00+00:00,2018-05-10 23:35:09.581700+00:00,2018-05-11 04:00:00+00:00
EL309,Under Investigation,2018-05-10 19:04:00+00:00,2018-05-10 20:21:09.490356+00:00,2018-05-11 04:00:00+00:00
EL420,Repair,2018-05-10 22:03:00+00:00,2018-05-11 06:20:08.032003+00:00,2018-05-11 05:00:00+00:00
EL700X,Under Investigation,2018-05-10 20:21:00+00:00,2018-05-11 17:32:09.574776+00:00,2018-05-11 05:00:00+00:00
EL323,Under Investigation,2018-05-10 21:08:00+00:00,2018-05-11 08:51:08.666103+00:00,2018-05-11 06:00:00+00:00
EL192,Under Investigation,2018-05-10 21:03:00+00:00,2018-05-11 09:04:11.023207+00:00,2018-05-11 06:00:00+00:00
EL221,Under Investigation,2018-05-11 00:25:00+00:00,2018-05-11 09:30:07.852278+00:00,2018-05-11 08:00:00+00:00
EL433,Maintenance,2018-05-10 22:35:00+00:00,2018-05-11 09:27:08.722412+00:00,2018-05-11 08:00:00+00:00
EL325,Maintenance,2018-05-11 06:50:00+00:00,2018-05-11 09:12:10.301336+00:00,2018-05-11 10:00:00+00:00
EL259,Maintenance,2018-05-11 06:30:00+00:00,2018-05-11 08:17:09.388947+00:00,2018-05-11 10:00:00+00:00
EL107,Maintenance,2018-05-11 05:05:00+00:00,2018-05-11 09:45:07.467717+00:00,2018-05-11 10:00:00+00:00
EL135,Maintenance,2018-05-11 05:00:00+00:00,2018-05-11 09:04:11.023207+00:00,2018-05-11 10:00:00+00:00
EL145,Inspection,2018-05-11 04:08:00+00:00,2018-05-11 08:19:08.807032+00:00,2018-05-11 10:00:00+00:00
EL305,Maintenance,2018-05-11 03:52:00+00:00,2018-05-11 06:19:09.600299+00:00,2018-05-11 10:00:00+00:00
EL205,Maintenance,2018-05-11 03:45:00+00:00,2018-05-11 09:01:09.147522+00:00,2018-05-11 10:00:00+00:00
EL114,Under Investigation,2018-05-11 03:35:00+00:00,2018-05-11 05:18:08.946025+00:00,2018-05-11 10:00:00+00:00
EL264,Maintenance,2018-05-11 03:15:00+00:00,2018-05-11 05:39:08.979858+00:00,2018-05-11 10:00:00+00:00
EL701,Inspection,2018-05-10 04:20:00+00:00,2018-05-10 08:29:09.619881+00:00,2018-05-11 10:00:00+00:00
EL247,Under Investigation,2018-05-11 02:25:00+00:00,2018-05-11 05:37:10.733634+00:00,2018-05-11 11:00:00+00:00
EL719,Under Investigation,2018-05-11 04:43:00+00:00,2018-05-11 07:21:10.862674+00:00,2018-05-11 13:00:00+00:00
EL495X,Repair,2018-05-11 05:25:00+00:00,2018-05-11 10:25:08.245863+00:00,2018-05-11 14:00:00+00:00
EL247,Under Investigation,2018-05-11 06:27:00+00:00,2018-05-14 02:09:07.610493+00:00,2018-05-11 15:00:00+00:00
EL722,Maintenance,2018-05-11 11:25:00+00:00,2018-05-11 11:42:09.318089+00:00,2018-05-11 16:00:00+00:00
EL722,Maintenance,2018-05-11 11:24:00+00:00,2018-05-11 11:27:08.792994+00:00,2018-05-11 16:00:00+00:00
EL250,Under Investigation,2018-05-11 07:55:00+00:00,2018-05-11 16:53:09.975539+00:00,2018-05-11 16:00:00+00:00
EL192,Maintenance,2018-05-11 11:59:00+00:00,2018-05-12 00:22:08.165242+00:00,2018-05-11 18:00:00+00:00
EL720,Under Investigation,2018-05-11 09:08:00+00:00,2018-05-11 11:18:09.427746+00:00,2018-05-11 18:00:00+00:00
EL323,Under Investigation,2018-05-11 12:30:00+00:00,2018-05-11 15:24:08.209846+00:00,2018-05-11 19:00:00+00:00
EL396,Maintenance,2018-05-11 13:20:00+00:00,2018-05-11 18:32:08.476053+00:00,2018-05-11 19:00:00+00:00
EL395,Maintenance,2018-05-11 13:05:00+00:00,2018-05-11 16:22:10.229359+00:00,2018-05-11 20:00:00+00:00
EL311,Maintenance,2018-05-11 13:00:00+00:00,2018-05-11 17:00:08.740440+00:00,2018-05-11 20:00:00+00:00
EL229,Maintenance,2018-05-11 12:58:00+00:00,2018-05-11 18:46:08.534558+00:00,2018-05-11 21:00:00+00:00
EL307,Maintenance,2018-05-11 12:50:00+00:00,2018-05-11 13:29:09.334232+00:00,2018-05-11 21:00:00+00:00
EL442,Under Investigation,2018-05-11 12:39:00+00:00,2018-05-11 14:57:09.694321+00:00,2018-05-11 21:00:00+00:00
EL376,Under Investigation,2018-05-11 12:25:00+00:00,2018-05-11 16:57:10.825771+00:00,2018-05-11 21:00:00+00:00
EL332,Maintenance,2018-05-11 14:11:00+00:00,2018-05-11 14:59:08.740207+00:00,2018-05-11 22:00:00+00:00
EL137,Maintenance,2018-05-11 14:00:00+00:00,2018-05-11 19:50:07.857112+00:00,2018-05-11 22:00:00+00:00
EL383,Maintenance,2018-05-11 13:40:00+00:00,2018-05-11 19:49:11.023751+00:00,2018-05-11 22:00:00+00:00
EL406,Under Investigation,2018-05-11 15:01:00+00:00,2018-05-11 17:31:09.646827+00:00,2018-05-11 23:00:00+00:00
EL145,Under Investigation,2018-05-11 14:06:00+00:00,2018-05-11 19:27:07.149441+00:00,2018-05-11 23:00:00+00:00
EL298,Maintenance,2018-05-11 14:22:00+00:00,2018-05-11 14:46:09.810100+00:00,2018-05-11 23:00:00+00:00
EL222,Under Investigation,2018-05-11 14:05:00+00:00,2018-05-11 16:50:06.997469+00:00,2018-05-11 23:00:00+00:00
EL309,Under Investigation,2018-05-11 15:12:00+00:00,2018-05-11 16:47:09.999818+00:00,2018-05-12 00:00:00+00:00
EL498,Under Investigation,2018-05-11 16:18:00+00:00,2018-05-11 21:39:08.376102+00:00,2018-05-12 01:00:00+00:00
EL462,Maintenance,2018-05-11 17:10:00+00:00,2018-05-11 18:02:07.636022+00:00,2018-05-12 01:00:00+00:00
EL149,Under Investigation,2018-05-11 16:16:00+00:00,2018-05-11 23:40:09.135322+00:00,2018-05-12 01:00:00+00:00
EL376,Under Investigation,2018-05-11 17:34:00+00:00,2018-05-12 01:08:08.734896+00:00,2018-05-12 02:00:00+00:00
EL463,Maintenance,2018-05-11 17:16:00+00:00,2018-05-11 18:01:07.617068+00:00,2018-05-12 02:00:00+00:00
EL222,Under Investigation,2018-05-11 18:49:00+00:00,2018-05-11 22:40:09.135263+00:00,2018-05-12 03:00:00+00:00
EL310,Under Investigation,2018-05-11 18:22:00+00:00,2018-05-11 20:26:10.815718+00:00,2018-05-12 03:00:00+00:00
EL700X,Repair,2018-05-11 18:01:00+00:00,2018-05-12 01:06:07.891306+00:00,2018-05-12 03:00:00+00:00
EL262,Under Investigation,2018-05-11 19:51:00+00:00,2018-05-15 14:59:08.484486+00:00,2018-05-12 04:00:00+00:00
EL225,Under Investigation,2018-05-11 23:50:00+00:00,2018-05-12 03:29:10.758688+00:00,2018-05-12 08:00:00+00:00
EL335,Maintenance,2018-05-12 04:04:00+00:00,2018-05-12 07:43:10.050268+00:00,2018-05-12 10:00:00+00:00
EL342,Maintenance,2018-05-12 03:35:00+00:00,2018-05-12 08:23:10.478319+00:00,2018-05-12 10:00:00+00:00
EL221,Maintenance,2018-05-12 03:27:00+00:00,2018-05-12 08:49:09.283547+00:00,2018-05-12 10:00:00+00:00
EL107,Maintenance,2018-05-12 05:15:00+00:00,2018-05-12 09:00:07.301314+00:00,2018-05-12 11:00:00+00:00
EL395,Under Investigation,2018-05-12 03:20:00+00:00,2018-05-12 07:13:08.848410+00:00,2018-05-12 11:00:00+00:00
EL120,Under Investigation,2018-05-12 02:35:00+00:00,2018-05-12 05:13:10.470493+00:00,2018-05-12 11:00:00+00:00
EL136,Under Investigation,2018-05-12 02:59:00+00:00,2018-05-12 04:22:10.105362+00:00,2018-05-12 11:00:00+00:00
EL142,Under Investigation,2018-05-12 03:12:00+00:00,2018-05-12 08:45:08.540265+00:00,2018-05-12 13:00:00+00:00
EL321,Under Investigation,2018-05-12 05:22:00+00:00,2018-05-12 09:22:09.850963+00:00,2018-05-12 14:00:00+00:00
EL321,Under Investigation,2018-05-12 05:26:00+00:00,2018-05-12 05:31:10.703177+00:00,2018-05-12 14:00:00+00:00
EL217,Under Investigation,2018-05-12 06:44:00+00:00,2018-05-12 08:02:09.407937+00:00,2018-05-12 15:00:00+00:00
EL334,Under Investigation,2018-05-12 06:24:00+00:00,2018-05-12 16:50:08.508336+00:00,2018-05-12 15:00:00+00:00
EL339,Under Investigation,2018-05-12 06:15:00+00:00,2018-05-12 11:07:10.043580+00:00,2018-05-12 15:00:00+00:00
EL721,Under Investigation,2018-05-12 06:33:00+00:00,2018-05-12 10:55:07.608581+00:00,2018-05-12 16:00:00+00:00
EL329,Under Investigation,2018-05-12 08:40:00+00:00,2018-05-12 10:28:10.744673+00:00,2018-05-12 17:00:00+00:00
EL212,Under Investigation,2018-05-12 10:15:00+00:00,2018-05-16 13:51:09.872897+00:00,2018-05-12 18:00:00+00:00
EL406,Maintenance,2018-05-12 11:50:00+00:00,2018-05-12 12:23:08.805838+00:00,2018-05-12 20:00:00+00:00
